#{"t_start": 1736528470.7258098, "env_id": "footsteps-planning-any-withball-v0"}
r,l,t
-20.45934,19,48477.742497
-32.247151,29,48478.087048
-25.353293,23,48478.639124
-29.130814,27,48479.072168
-48.594286,41,48479.571726
-19.501894,18,48480.27831
-47.85386,40,48480.632347
-14.132416,14,48481.356933
-30.697734,27,48481.619957
-27.058458,25,48482.146016
-28.013903,26,48482.607062
-25.029511,23,48483.092625
-26.269745,24,48483.526175
-18.461043,18,48483.938226
-22.375655,21,48484.280768
-16.951128,16,48484.652807
-34.580245,31,48484.970337
-39.725774,35,48485.565404
-37.521486,32,48486.217478
-38.40631,34,48486.798554
-37.397942,33,48487.435133
-32.220979,29,48487.994708
-41.039631,35,48488.53877
-29.663722,27,48489.162848
-38.904175,34,48489.66141
-38.659602,34,48490.317487
-27.847301,25,48490.955066
-47.210836,40,48491.415138
-36.761278,32,48492.088739
-6.247628,7,48492.626805
-32.116129,28,48492.769323
-42.172717,36,48493.302892
-45.754021,39,48493.958477
-29.558029,29,48494.65907
-29.336902,27,48495.19364
-32.377379,28,48495.7152
-25.48017,24,48496.256266
-15.397171,15,48496.73482
-19.194237,18,48497.009855
-4.168995,5,48497.336901
-31.647755,29,48497.460422
-50.977836,43,48498.02199
-11.412977,12,48498.811081
-12.733984,13,48499.046611
-26.245585,24,48499.285643
-28.698112,26,48499.749205
-25.456439,23,48500.259771
-39.251914,34,48500.736344
-21.559603,20,48501.373425
-29.360349,26,48501.747474
-21.087921,21,48502.244036
-21.933682,21,48502.630087
-34.562635,31,48503.045133
-30.903435,27,48503.647221
-26.973431,25,48504.159796
-30.008077,27,48504.638359
-26.999697,25,48505.161925
-34.245754,30,48505.645478
-23.989416,22,48506.215048
-30.812158,28,48506.64161
-31.23193,28,48507.14517
-32.335291,29,48507.64575
-9.48363,10,48508.147304
-17.59461,17,48508.346326
-41.229219,35,48508.65287
-20.671695,19,48509.314953
-28.997941,26,48509.674991
-22.887409,21,48510.143548
-28.773341,26,48510.531586
-23.518854,22,48511.011647
-28.82589,26,48511.426206
-32.321128,29,48511.915254
-36.093947,32,48512.422808
-30.197457,28,48513.003876
-24.380043,23,48513.522445
-49.541538,42,48513.946996
-29.52109,26,48514.694579
-28.241228,26,48515.163136
-38.506106,34,48515.666691
-30.967606,28,48516.256773
-30.867694,28,48516.769336
-31.734066,29,48517.277902
-28.220168,25,48517.816468
-35.797791,31,48518.284031
-37.354798,33,48518.878098
-29.259341,26,48519.495182
-36.830825,32,48520.013749
-11.887175,12,48520.60282
-42.754704,37,48520.867347
-15.547086,15,48521.536929
-33.108098,30,48521.842459
-41.705709,35,48522.394022
-20.669128,20,48523.012099
-44.095921,37,48523.392154
-30.177898,27,48524.176271
-24.382719,23,48524.653831
-20.974694,20,48525.088896
-9.472887,10,48525.460935
-18.659847,18,48525.651966
-29.511277,27,48526.003502
-13.361489,13,48526.459066
-42.49049,36,48526.71409
-27.127925,25,48527.348675
-33.090205,30,48527.787724
-38.020617,34,48528.342795
-48.240018,41,48528.978874
-24.111706,23,48529.743966
-29.47355,27,48530.175023
-36.960259,32,48530.688589
-40.578206,35,48531.279661
-15.410244,15,48531.877738
-32.009018,28,48532.196279
-20.77468,19,48532.718849
-42.702477,37,48533.081895
-27.919948,25,48533.780473
-35.580089,32,48534.261033
-26.546788,25,48534.887102
-5.26785,6,48535.322167
-37.242028,32,48535.449181
-25.656179,24,48536.023745
-33.306548,30,48536.480309
-13.967291,14,48536.971871
-42.658235,36,48537.27042
-29.863914,27,48537.904502
-37.101222,33,48538.384065
-22.210408,21,48538.978138
-10.678755,11,48539.355186
-34.927593,30,48539.57121
-25.326383,24,48540.126769
-35.612877,31,48540.566323
-20.932649,12,48541.135393
-7.42698,8,48541.352421
-28.402743,26,48541.496932
-42.640849,36,48541.977497
-28.650515,26,48542.674072
-17.586414,18,48543.160639
-52.663523,44,48543.489177
-11.891882,12,48544.285272
-8.549948,9,48544.493294
-18.444062,18,48544.680316
-20.419776,20,48545.021848
-15.129301,15,48545.384896
-29.274802,26,48545.649433
-37.557212,33,48546.12749
-27.545308,25,48546.738071
-28.079177,26,48547.19912
-36.706972,32,48547.689674
-18.423144,18,48548.292748
-24.087262,22,48548.702807
-42.54674,36,48549.27092
-34.445545,31,48549.920001
-34.77083,31,48550.566593
-21.108606,21,48551.106166
-26.645915,25,48551.522215
-27.822193,26,48552.000776
-18.495959,18,48552.492335
-21.554271,20,48552.837387
-16.732147,16,48553.19992
-29.32831,26,48553.500452
-47.227449,40,48553.956
-30.439664,27,48554.663583
-33.032348,29,48555.189138
-24.400911,23,48555.716699
-21.941995,21,48556.166247
-19.460082,18,48556.539287
-35.467257,32,48556.896827
-19.775028,19,48557.458929
-24.421296,22,48557.815469
-25.375256,24,48558.215514
-43.261446,37,48558.667065
-36.516155,32,48559.36665
-40.488232,35,48559.925213
-11.762099,12,48560.566799
-20.821057,19,48560.799822
-26.73287,25,48561.151863
-16.759767,16,48561.613912
-35.875817,32,48561.936948
-19.531144,19,48562.498528
-40.80365,35,48562.862582
-28.051948,25,48563.490664
-26.531499,26,48563.962216
-19.495185,19,48564.439771
-31.83795,28,48564.803316
-29.633036,26,48565.348392
-29.78072,27,48565.803445
-48.92644,41,48566.303023
-17.886697,17,48567.018609
-17.048687,17,48567.342649
-28.454151,26,48567.646184
-26.401812,24,48568.115238
-34.095593,30,48568.568812
-16.234003,16,48569.096377
-38.697476,33,48569.396908
-38.170477,34,48570.009968
-38.475598,33,48570.631045
-33.911359,30,48571.254629
-30.735251,28,48571.793193
-39.394719,35,48572.319752
-32.166546,29,48572.946347
-29.367032,19,48573.482919
-46.144498,39,48573.850973
-21.555452,20,48574.552557
-29.506042,26,48574.916102
-33.084032,30,48575.395668
-44.980617,39,48575.954743
-40.010596,34,48576.66134
-20.520628,19,48577.298419
-21.295609,20,48577.657476
-28.882309,26,48578.026013
-14.009247,14,48578.497572
-23.137709,21,48578.759107
-21.149577,20,48579.141152
-38.868957,33,48579.511696
-29.52299,27,48580.137277
-10.711616,11,48580.627327
-31.970403,29,48580.858858
-11.64202,12,48581.374425
-26.971897,25,48581.612448
-33.227904,29,48582.072014
-36.502192,32,48582.616589
-21.633053,20,48583.207656
-42.434896,37,48583.595707
-20.440602,19,48584.303288
-29.730053,27,48584.645334
-11.717808,12,48585.139888
-28.972212,27,48585.354912
-34.312145,30,48585.845467
-29.088213,27,48586.376025
-24.523546,23,48586.871599
-29.099458,26,48587.32264
-30.658096,28,48587.822198
-36.53585,33,48588.330751
-16.493896,16,48588.942322
-23.034698,21,48589.241859
-17.466546,17,48589.6114
-18.748792,18,48589.937448
-10.932705,11,48590.237981
-45.216508,38,48590.463001
-41.346278,36,48591.134084
-27.969803,25,48591.793666
-29.660337,26,48592.263226
-18.76058,18,48592.735282
-21.272134,20,48593.058331
-40.035447,34,48593.431877
-34.706511,31,48594.106465
-26.408074,24,48594.675538
-49.711624,41,48595.127586
-17.28095,17,48595.855672
-15.311341,15,48596.158204
-21.144155,20,48596.441733
-19.743335,11,48596.796269
-20.738371,20,48597.021286
-29.193865,27,48597.387336
-43.128933,37,48597.902911
-25.343403,23,48598.576497
-21.148289,20,48598.974545
-14.450861,14,48599.343585
-14.246971,14,48599.576619
-30.916088,27,48599.849152
-18.850648,18,48600.356702
-34.437985,30,48600.716243
-45.470519,39,48601.294318
-28.858395,26,48602.016903
-24.373539,22,48602.490481
-29.461375,26,48602.903539
-28.072754,25,48603.343104
-21.321154,20,48603.811164
-33.216485,30,48604.207209
-41.911583,36,48604.789289
-40.198041,34,48605.419364
-34.744158,31,48606.046969
-28.045428,26,48606.614531
-23.111867,21,48607.077087
-34.502574,30,48607.465137
-24.058564,23,48608.010709
-19.681145,19,48608.433763
-29.778394,27,48608.75881
-40.148646,34,48609.279365
-33.550375,30,48609.908437
-23.538702,22,48610.444504
-17.671045,17,48610.857552
-30.913228,28,48611.173091
-43.229539,37,48611.675653
-15.960106,16,48612.316723
-35.043428,31,48612.636261
-8.364757,9,48613.206351
-47.24622,41,48613.40638
-11.824403,12,48614.14249
-20.426238,19,48614.386514
-30.09798,27,48614.767565
-17.881169,17,48615.253129
-29.963859,27,48615.57167
-36.815419,32,48616.082237
-32.776708,29,48616.661315
-26.933566,25,48617.18888
-49.075863,41,48617.657438
-38.438314,33,48618.405028
-23.744786,22,48619.0261
-30.820357,28,48619.427157
-13.072454,13,48619.896717
-21.011283,20,48620.152249
-31.682802,28,48620.519787
-17.02975,16,48621.014339
-27.032564,24,48621.313885
-41.010001,35,48621.785458
-23.81064,22,48622.416531
-33.290445,30,48622.836576
-6.249703,7,48623.367642
-30.263782,27,48623.514168
-27.146717,25,48624.031718
-37.245278,33,48624.497278
-38.086768,33,48625.086349
-36.641192,32,48625.694419
-19.028553,18,48626.293492
-32.095841,28,48626.640529
-17.62474,17,48627.129585
-37.261268,32,48627.43412
-49.14214,42,48628.028202
-16.433183,16,48628.818307
-22.547262,21,48629.130852
-5.200529,6,48629.511902
-31.41969,28,48629.636412
-38.658591,33,48630.113978
-14.062962,14,48630.687044
-37.427383,32,48630.962576
-20.202235,19,48631.543637
-8.46613,9,48631.878176
-21.990159,21,48632.043195
-39.867104,34,48632.440238
-26.56907,25,48633.041295
-34.195707,30,48633.503344
-26.51882,24,48634.056401
-35.726985,32,48634.531446
-24.900531,23,48635.100508
-14.60393,14,48635.53755
-24.695131,23,48635.800087
-20.992674,20,48636.215138
-12.931377,13,48636.57918
-38.395218,33,48636.84671
-41.08569,36,48637.467786
-30.638922,28,48638.118859
-12.983364,13,48638.658935
-36.023728,32,48638.930957
-37.062844,33,48639.537032
-35.443033,31,48640.16861
-19.901551,19,48640.749691
-27.263304,25,48641.111244
-27.878855,26,48641.589809
-32.065128,29,48642.05139
-26.798954,25,48642.59295
-31.388295,28,48643.069505
-33.05373,29,48643.63106
-18.655205,18,48644.162128
-40.124691,35,48644.528671
-35.766892,32,48645.189254
-22.651597,21,48645.785319
-16.748362,16,48646.138858
-44.526833,39,48646.447898
-37.087201,33,48647.190489
-24.84127,23,48647.758563
-29.100876,26,48648.215607
-28.556708,26,48648.700174
-24.29912,22,48649.182737
-16.089732,16,48649.60079
-26.639102,24,48649.91533
-36.049358,32,48650.355893
-21.659546,21,48650.91946
-47.634985,40,48651.319507
-17.150356,17,48652.047599
-42.531524,36,48652.398139
-55.964182,46,48653.088728
-36.329493,32,48653.962337
-19.219935,18,48654.545433
-27.028751,25,48654.90297
-12.978356,13,48655.350534
-34.82393,31,48655.623564
-19.232648,18,48656.176629
-25.859169,23,48656.523165
-18.537485,18,48656.957717
-10.49018,11,48657.295261
-36.68339,32,48657.499287
-41.304586,35,48658.047362
-22.998638,21,48658.679435
-47.348349,40,48659.0595
-28.925559,27,48659.787102
-47.662935,40,48660.306684
-33.155225,30,48661.069774
-22.051435,21,48661.632342
-27.997057,25,48662.037388
-26.709106,25,48662.526961
-12.702385,13,48662.973534
-35.39329,32,48663.213567
-43.198891,38,48663.771644
-24.33164,23,48664.47024
-45.147992,38,48664.893287
-35.860986,32,48665.537357
-36.713081,32,48666.14494
-24.309907,23,48666.749034
-25.634735,24,48667.196083
-28.033657,26,48667.639126
-44.428102,38,48668.127681
-35.203719,31,48668.827284
-22.333247,21,48669.37735
-29.689978,27,48669.780396
-38.13243,33,48670.280975
-23.048018,22,48670.901042
-23.991807,22,48671.296084
-29.382191,27,48671.779669
-28.86625,26,48672.277223
-36.487461,31,48672.753795
-39.294847,34,48673.345365
-28.884173,26,48673.956954
-44.744016,38,48674.4495
-33.451568,29,48675.148092
-27.380634,25,48675.68866
-10.745713,11,48676.16422
-29.945803,27,48676.372243
-33.481175,29,48676.880794
-12.912035,13,48677.44235
-26.421932,24,48677.669886
-22.656261,21,48678.110933
-35.882931,18,48678.497975
-6.274234,7,48678.811505
-34.911052,31,48678.961534
-42.714941,36,48679.558606
-10.887945,11,48680.205679
-34.27323,30,48680.426705
-25.720504,24,48680.965771
-19.336628,19,48681.397826
-19.327922,18,48681.735358
-33.338921,30,48682.077408
-31.669427,28,48682.616979
-16.558027,17,48683.115547
-19.908248,19,48683.436085
-25.292592,23,48683.793125
-25.471426,24,48684.218163
-29.280293,26,48684.666711
-40.175806,34,48685.153269
-18.394165,18,48685.785352
-52.991754,44,48686.115883
-27.380968,25,48686.933993
-37.236178,33,48687.373564
-12.80912,13,48687.968634
-19.04824,18,48688.206673
-18.608429,18,48688.555712
-36.168464,32,48688.893254
-19.394814,19,48689.468339
-27.729143,25,48689.818881
-19.590817,19,48690.277452
-40.133567,34,48690.645985
-7.373723,8,48691.256588
-11.759839,12,48691.407103
-39.616877,35,48691.656633
-16.30163,16,48692.292725
-27.23851,25,48692.589263
-18.053586,17,48693.055827
-31.545905,28,48693.367374
-28.597648,26,48693.864939
-28.499867,26,48694.3715
-22.140861,21,48694.85105
-7.373754,8,48695.222608
-35.259821,31,48695.39464
-21.977819,21,48695.945206
-21.967969,21,48696.336258
-25.184522,23,48696.675314
-26.998315,25,48697.101367
-8.569106,9,48697.53242
-29.643929,27,48697.715441
-19.783946,19,48698.195
-31.81759,28,48698.539545
-26.303459,24,48699.056607
-40.998512,36,48699.525661
-50.680784,42,48700.206243
-14.38766,14,48700.963331
-14.527489,14,48701.214363
-17.371675,17,48701.4689
-31.11828,28,48701.784432
-12.055231,12,48702.252986
-16.815837,16,48702.476008
-17.634237,17,48702.777536
-20.757139,20,48703.106075
-11.054422,11,48703.447611
-21.794038,21,48703.658143
-40.526994,35,48704.082195
-29.347641,27,48704.715273
-32.342033,29,48705.232841
-26.547235,25,48705.772905
-44.866765,38,48706.247957
-32.158968,29,48706.913532
-42.043496,36,48707.477599
-23.255903,22,48708.114676
-22.83797,21,48708.519723
-33.152347,29,48708.93776
-6.339282,7,48709.44732
-22.853074,22,48709.601343
-32.789766,29,48709.996389
-12.663562,13,48710.506954
-33.26168,30,48710.750491
-18.709705,18,48711.286053
-36.217049,31,48711.608602
-45.278061,38,48712.179668
-20.578569,19,48712.860234
-12.695733,13,48713.205769
-23.406978,22,48713.4448
-26.626471,25,48713.848852
-30.470253,27,48714.298412
-33.564877,30,48714.754976
-30.134882,27,48715.295538
-20.797454,20,48715.795094
-17.203381,17,48716.164126
-23.700156,22,48716.472667
-12.902134,13,48716.863711
-35.894894,31,48717.107739
-38.911575,34,48717.671805
-13.779942,14,48718.260893
-43.044576,36,48718.525917
-26.338144,24,48719.183486
-28.248871,26,48719.660041
-21.156828,20,48720.130085
-28.218065,25,48720.515128
-33.969956,30,48720.998694
-27.407954,25,48721.536268
-42.252463,36,48722.073334
-44.905729,39,48722.804917
-33.223273,30,48723.477527
-8.494454,9,48724.032085
-33.341234,29,48724.228112
-35.557649,31,48724.760175
-37.978374,33,48725.317744
-29.861183,27,48725.96032
-12.827776,13,48726.421379
-29.366241,27,48726.658909
-16.781261,16,48727.158466
-33.222771,29,48727.447499
-23.735916,22,48727.991567
-15.956418,16,48728.382619
-23.238203,22,48728.688162
-31.862521,28,48729.089215
-18.687776,18,48729.587787
-33.478399,30,48729.920342
-28.289143,26,48730.438904
-23.812367,22,48730.894485
-19.82734,19,48731.301532
-28.906306,26,48731.657576
-41.210373,35,48732.160136
-36.346554,10,48732.777203
-38.186355,33,48732.993229
-40.275404,35,48733.598307
-30.782288,27,48734.25039
-28.833434,26,48734.726948
-40.210127,35,48735.225512
-33.306174,30,48735.850602
-18.874685,18,48736.390687
-38.08713,33,48736.726223
-30.66741,28,48737.322316
-17.546214,17,48737.829868
-23.48875,22,48738.154908
-38.401637,33,48738.586956
-23.718246,22,48739.161026
-18.123567,17,48739.569074
-26.696053,25,48739.907617
-41.329558,36,48740.360172
-34.379951,31,48741.025259
-44.854536,38,48741.616339
-18.571114,18,48742.298923
-38.475338,33,48742.661978
-43.947117,37,48743.234545
-35.76451,31,48743.940135
-21.959182,20,48744.505209
-34.450003,31,48744.86527
-24.081912,22,48745.405845
-33.346285,29,48745.811903
-34.079985,30,48746.333473
-40.082114,34,48746.902544
-15.643303,15,48747.539625
-17.473949,17,48747.812156
-33.203584,30,48748.125695
-34.877875,31,48748.649252
-36.845835,32,48749.209331
-34.22991,31,48749.795414
-29.586077,27,48750.354978
-38.894262,33,48750.841541
-14.533882,14,48751.446611
-26.099569,24,48751.692145
-36.749453,32,48752.139205
-21.694596,20,48752.704274
-17.249996,17,48753.081324
-38.608166,33,48753.44186
-32.200887,29,48754.029957
-48.096825,40,48754.562008
-23.671181,22,48755.313599
-32.314701,29,48755.715648
-23.328613,22,48756.251202
-20.048081,19,48756.641258
-32.736889,29,48757.003299
-16.018,16,48757.520848
-28.088571,26,48757.818383
-37.842761,33,48758.309935
-29.303259,26,48758.939017
-39.518223,34,48759.426572
-37.582811,33,48760.074138
-39.863215,35,48760.689204
-39.600897,34,48761.370773
-20.315107,19,48761.955341
-23.663379,22,48762.316399
-29.899126,27,48762.708448
-14.169053,14,48763.228001
-28.295522,26,48763.487542
-24.519317,23,48763.982109
-41.199525,36,48764.41816
-28.579144,26,48765.034249
-27.884366,26,48765.509805
-31.404044,29,48765.973368
-31.107969,28,48766.524927
-15.765709,15,48767.018483
-5.203188,6,48767.283025
-42.400496,37,48767.430537
-43.909623,37,48768.103126
-33.592504,30,48768.798712
-26.942896,25,48769.347284
-17.051253,16,48769.802838
-19.755129,19,48770.113375
-33.280711,30,48770.496422
-14.531573,14,48771.020989
-35.809188,31,48771.289532
-14.021866,14,48771.874613
-15.068202,15,48772.122641
-20.371619,19,48772.391174
